0,0.468992,0.531008
1,0.932210,0.067790
10,0.468992,0.531008
100,0.313373,0.686627
1000,0.586683,0.413317
1001,0.586683,0.413317
1002,0.586683,0.413317
1003,0.586683,0.413317
1004,0.586683,0.413317
1005,0.586683,0.413317
1006,0.586683,0.413317
1007,0.586683,0.413317
1008,0.586683,0.413317
1009,0.586683,0.413317
101,0.790389,0.209611
1010,0.586683,0.413317
1011,0.690544,0.309456
1012,0.690544,0.309456
1013,0.690544,0.309456
1014,0.690544,0.309456
1015,0.690544,0.309456
1016,0.690544,0.309456
1017,0.690544,0.309456
1018,0.690544,0.309456
1019,0.690544,0.309456
102,0.313373,0.686627
1020,0.000086,0.999914
1021,0.690544,0.309456
1022,0.690544,0.309456
1023,0.690544,0.309456
1024,0.690544,0.309456
1025,0.690544,0.309456
1026,0.009594,0.990406
1027,0.416747,0.583253
1028,0.416747,0.583253
1029,0.416747,0.583253
103,0.313373,0.686627
1030,0.816765,0.183235
1031,0.416747,0.583253
1032,0.494835,0.505165
1033,0.416747,0.583253
1034,0.416747,0.583253
1035,0.350042,0.649958
1036,0.416747,0.583253
1037,0.416747,0.583253
1038,0.494835,0.505165
1039,0.416747,0.583253
104,0.790389,0.209611
1040,0.494835,0.505165
1041,0.494835,0.505165
1042,0.416747,0.583253
1043,0.000221,0.999779
1044,0.010917,0.989083
1045,0.629679,0.370321
1046,0.010917,0.989083
1047,0.629679,0.370321
1048,0.629679,0.370321
1049,0.553633,0.446367
105,0.790389,0.209611
1050,0.553633,0.446367
1051,0.629679,0.370321
1052,0.629679,0.370321
1053,0.010917,0.989083
1054,0.629679,0.370321
1055,0.553633,0.446367
1056,0.010917,0.989083
1057,0.553633,0.446367
1058,0.010917,0.989083
1059,0.010917,0.989083
106,0.790389,0.209611
1060,0.609935,0.390065
1061,0.675538,0.324462
1062,0.609935,0.390065
1063,0.002086,0.997914
1064,0.141644,0.858356
1065,0.675538,0.324462
1066,0.675538,0.324462
1067,0.675538,0.324462
1068,0.675538,0.324462
1069,0.141644,0.858356
107,0.790389,0.209611
1070,0.675538,0.324462
1071,0.609935,0.390065
1072,0.675538,0.324462
1073,0.002086,0.997914
1074,0.675538,0.324462
1075,0.609935,0.390065
1076,0.134123,0.865877
1077,0.134123,0.865877
1078,0.632262,0.367738
1079,0.001377,0.998623
108,0.790389,0.209611
1080,0.015070,0.984930
1081,0.632262,0.367738
1082,0.134123,0.865877
1083,0.632262,0.367738
1084,0.134123,0.865877
1085,0.632262,0.367738
1086,0.632262,0.367738
1087,0.134123,0.865877
1088,0.632262,0.367738
1089,0.134123,0.865877
109,0.313373,0.686627
1090,0.632262,0.367738
1091,0.015070,0.984930
1092,0.632262,0.367738
1093,0.678438,0.321562
1094,0.180849,0.819151
1095,0.678438,0.321562
1096,0.606999,0.393001
1097,0.678438,0.321562
1098,0.606999,0.393001
1099,0.678438,0.321562
11,0.932210,0.067790
110,0.790389,0.209611
1100,0.606999,0.393001
1101,0.232344,0.767656
1102,0.180849,0.819151
1103,0.678438,0.321562
1104,0.606999,0.393001
1105,0.180849,0.819151
1106,0.678438,0.321562
1107,0.606999,0.393001
1108,0.606999,0.393001
1109,0.685476,0.314524
111,0.790389,0.209611
1110,0.685476,0.314524
1111,0.749235,0.250765
1112,0.685476,0.314524
1113,0.685476,0.314524
1114,0.685476,0.314524
1115,0.685476,0.314524
1116,0.116002,0.883998
1117,0.749235,0.250765
1118,0.685476,0.314524
1119,0.749235,0.250765
112,0.313373,0.686627
1120,0.685476,0.314524
1121,0.685476,0.314524
1122,0.685476,0.314524
1123,0.749235,0.250765
1124,0.685476,0.314524
1125,0.001348,0.998652
1126,0.545202,0.454798
1127,0.537958,0.462042
1128,0.537958,0.462042
1129,0.537958,0.462042
113,0.313373,0.686627
1130,0.537958,0.462042
1131,0.613965,0.386035
1132,0.537958,0.462042
1133,0.613965,0.386035
1134,0.613965,0.386035
1135,0.613965,0.386035
1136,0.537958,0.462042
1137,0.466506,0.533494
1138,0.613965,0.386035
1139,0.537958,0.462042
114,0.313373,0.686627
1140,0.613965,0.386035
1141,0.613965,0.386035
1142,0.005786,0.994214
1143,0.007916,0.992084
1144,0.007916,0.992084
1145,0.005786,0.994214
1146,0.559197,0.440803
1147,0.634920,0.365080
1148,0.005786,0.994214
1149,0.634920,0.365080
115,0.004917,0.995083
1150,0.559197,0.440803
1151,0.005786,0.994214
1152,0.559197,0.440803
1153,0.634920,0.365080
1154,0.000284,0.999716
1155,0.005786,0.994214
1156,0.007916,0.992084
1157,0.559197,0.440803
1158,0.678017,0.321983
1159,0.678017,0.321983
116,0.571062,0.428938
1160,0.678017,0.321983
1161,0.678017,0.321983
1162,0.678017,0.321983
1163,0.000071,0.999929
1164,0.678017,0.321983
1165,0.678017,0.321983
1166,0.678017,0.321983
1167,0.678017,0.321983
1168,0.678017,0.321983
1169,0.678017,0.321983
117,0.571062,0.428938
1170,0.678017,0.321983
1171,0.678017,0.321983
1172,0.612628,0.387372
1173,0.678017,0.321983
1174,0.678017,0.321983
1175,0.673976,0.326024
1176,0.673976,0.326024
1177,0.673976,0.326024
1178,0.673976,0.326024
1179,0.673976,0.326024
118,0.646038,0.353962
1180,0.673976,0.326024
1181,0.673976,0.326024
1182,0.000189,0.999811
1183,0.673976,0.326024
1184,0.673976,0.326024
1185,0.673976,0.326024
1186,0.673976,0.326024
1187,0.673976,0.326024
1188,0.673976,0.326024
1189,0.673976,0.326024
119,0.571062,0.428938
1190,0.673976,0.326024
1191,0.000001,0.999999
1192,0.000184,0.999816
1193,0.000001,0.999999
1194,0.000001,0.999999
1195,0.000001,0.999999
1196,0.000001,0.999999
1197,0.040577,0.959423
1198,0.000001,0.999999
1199,0.000001,0.999999
12,0.468992,0.531008
120,0.646038,0.353962
1200,0.000001,0.999999
1201,0.000184,0.999816
1202,0.000001,0.999999
1203,0.000184,0.999816
1204,0.000001,0.999999
1205,0.000001,0.999999
1206,0.000184,0.999816
1207,0.755525,0.244475
1208,0.755525,0.244475
1209,0.755525,0.244475
121,0.571062,0.428938
1210,0.755525,0.244475
1211,0.755525,0.244475
1212,0.755525,0.244475
1213,0.755525,0.244475
1214,0.336042,0.663958
1215,0.755525,0.244475
1216,0.755525,0.244475
1217,0.755525,0.244475
1218,0.000074,0.999926
1219,0.755525,0.244475
122,0.571062,0.428938
1220,0.755525,0.244475
1221,0.755525,0.244475
1222,0.755525,0.244475
1223,0.007607,0.992393
1224,0.007607,0.992393
1225,0.581258,0.418742
1226,0.581258,0.418742
1227,0.007607,0.992393
1228,0.581258,0.418742
1229,0.581258,0.418742
123,0.646038,0.353962
1230,0.511306,0.488694
1231,0.581258,0.418742
1232,0.511306,0.488694
1233,0.581258,0.418742
1234,0.007607,0.992393
1235,0.511306,0.488694
1236,0.581258,0.418742
1237,0.511306,0.488694
1238,0.005744,0.994256
1239,0.581258,0.418742
124,0.004917,0.995083
1240,0.645794,0.354206
1241,0.645794,0.354206
1242,0.645794,0.354206
1243,0.645794,0.354206
1244,0.645794,0.354206
1245,0.645794,0.354206
1246,0.645794,0.354206
1247,0.645794,0.354206
1248,0.645794,0.354206
1249,0.177003,0.822997
125,0.571062,0.428938
1250,0.645794,0.354206
1251,0.645794,0.354206
1252,0.645794,0.354206
1253,0.645794,0.354206
1254,0.645794,0.354206
1255,0.645794,0.354206
1256,0.490844,0.509156
1257,0.569265,0.430735
1258,0.490844,0.509156
1259,0.569265,0.430735
126,0.646038,0.353962
1260,0.490844,0.509156
1261,0.569265,0.430735
1262,0.490844,0.509156
1263,0.569265,0.430735
1264,0.490844,0.509156
1265,0.569265,0.430735
1266,0.490844,0.509156
1267,0.490844,0.509156
1268,0.490844,0.509156
1269,0.569265,0.430735
127,0.571062,0.428938
1270,0.490844,0.509156
1271,0.569265,0.430735
1272,0.660547,0.339453
1273,0.660547,0.339453
1274,0.660547,0.339453
1275,0.660547,0.339453
1276,0.660547,0.339453
1277,0.660547,0.339453
1278,0.660547,0.339453
1279,0.660547,0.339453
128,0.571062,0.428938
1280,0.660547,0.339453
1281,0.660547,0.339453
1282,0.660547,0.339453
1283,0.660547,0.339453
1284,0.660547,0.339453
1285,0.010325,0.989675
1286,0.660547,0.339453
1287,0.660547,0.339453
1288,0.661209,0.338791
1289,0.727934,0.272066
129,0.646038,0.353962
1290,0.661209,0.338791
1291,0.661209,0.338791
1292,0.727934,0.272066
1293,0.661209,0.338791
1294,0.727934,0.272066
1295,0.661209,0.338791
1296,0.661209,0.338791
1297,0.028620,0.971380
1298,0.661209,0.338791
1299,0.661209,0.338791
13,0.932210,0.067790
130,0.052190,0.947810
1300,0.727934,0.272066
1301,0.727934,0.272066
1302,0.028620,0.971380
1303,0.004933,0.995067
1304,0.355071,0.644929
1305,0.355071,0.644929
1306,0.739931,0.260069
1307,0.795937,0.204063
1308,0.739931,0.260069
1309,0.430125,0.569875
131,0.571062,0.428938
1310,0.739931,0.260069
1311,0.355071,0.644929
1312,0.739931,0.260069
1313,0.355071,0.644929
1314,0.430125,0.569875
1315,0.430125,0.569875
1316,0.430125,0.569875
1317,0.739931,0.260069
1318,0.355071,0.644929
1319,0.739931,0.260069
132,0.611582,0.388418
1320,0.000001,0.999999
1321,0.722247,0.277753
1322,0.722247,0.277753
1323,0.000065,0.999935
1324,0.722247,0.277753
1325,0.722247,0.277753
1326,0.722247,0.277753
1327,0.722247,0.277753
1328,0.722247,0.277753
1329,0.722247,0.277753
133,0.611582,0.388418
1330,0.722247,0.277753
1331,0.722247,0.277753
1332,0.722247,0.277753
1333,0.722247,0.277753
1334,0.722247,0.277753
1335,0.722247,0.277753
1336,0.722247,0.277753
1337,0.620728,0.379272
1338,0.544175,0.455825
1339,0.544175,0.455825
134,0.611582,0.388418
1340,0.620728,0.379272
1341,0.005447,0.994553
1342,0.620728,0.379272
1343,0.620728,0.379272
1344,0.005447,0.994553
1345,0.544175,0.455825
1346,0.544175,0.455825
1347,0.544175,0.455825
1348,0.620728,0.379272
1349,0.544175,0.455825
135,0.611582,0.388418
1350,0.620728,0.379272
1351,0.620728,0.379272
1352,0.544175,0.455825
1353,0.544175,0.455825
1354,0.310998,0.689002
1355,0.630142,0.369858
1356,0.630142,0.369858
1357,0.002067,0.997933
1358,0.007728,0.992272
1359,0.630142,0.369858
136,0.611582,0.388418
1360,0.007728,0.992272
1361,0.630142,0.369858
1362,0.630142,0.369858
1363,0.630142,0.369858
1364,0.630142,0.369858
1365,0.630142,0.369858
1366,0.630142,0.369858
1367,0.007728,0.992272
1368,0.630142,0.369858
1369,0.630142,0.369858
137,0.611582,0.388418
1370,0.310998,0.689002
1371,0.668232,0.331768
1372,0.595011,0.404989
1373,0.595011,0.404989
1374,0.595011,0.404989
1375,0.595011,0.404989
1376,0.595011,0.404989
1377,0.668232,0.331768
1378,0.668232,0.331768
1379,0.595011,0.404989
138,0.611582,0.388418
1380,0.595011,0.404989
1381,0.668232,0.331768
1382,0.668232,0.331768
1383,0.668232,0.331768
1384,0.668232,0.331768
1385,0.668232,0.331768
